,id,surface,pos,len
101,116,"['の', '旗']","['助詞,連体化,*,*', '名詞,一般,*,*']",2
102,118,"['は', '後']","['助詞,係助詞,*,*', '名詞,非自立,副詞可能,*']",2
103,119,"['楽しみ', 'に']","['名詞,一般,*,*', '助詞,格助詞,一般,*']",2
104,120,"['世界', '各地']","['名詞,一般,*,*', '名詞,一般,*,*']",2
105,121,"['寝', 'た']","['動詞,自立,*,*', '助動詞,*,*,*']",2
106,122,['サムライ'],"['名詞,一般,*,*']",1
107,123,['自家'],"['名詞,一般,*,*']",1
108,124,"['の', 'ほか']","['助詞,連体化,*,*', '名詞,副詞可能,*,*']",2
109,125,"['子供', 'の']","['名詞,一般,*,*', '助詞,連体化,*,*']",2
110,126,"['に', '残っ', 'て', 'いる']","['助詞,格助詞,一般,*', '動詞,自立,*,*', '助詞,接続助詞,*,*', '動詞,非自立,*,*']",4
111,127,"['する', '必要', 'が', 'あり', 'ます']","['動詞,自立,*,*', '名詞,形容動詞語幹,*,*', '助詞,格助詞,一般,*', '動詞,自立,*,*', '助動詞,*,*,*']",5
112,128,"['絶', 'な']","['名詞,サ変接続,*,*', '助詞,終助詞,*,*']",2
113,129,['一'],"['名詞,数,*,*']",1
114,130,['馬鹿'],"['名詞,形容動詞語幹,*,*']",1
115,131,['ぎ'],"['名詞,一般,*,*']",1
116,132,['海道'],"['名詞,一般,*,*']",1
117,134,"['駅', '構造']","['名詞,一般,*,*', '名詞,一般,*,*']",2
118,136,['二度と'],"['副詞,一般,*,*']",1
119,137,"['も', '増え']","['助詞,係助詞,*,*', '動詞,自立,*,*']",2
120,138,['価'],"['名詞,一般,*,*']",1
121,139,['ワイキキ'],"['名詞,固有名詞,地域,一般']",1
122,140,"['に', '昇']","['助詞,格助詞,一般,*', '名詞,固有名詞,人名,姓']",2
123,141,"['有', '鉄道']","['接頭詞,名詞接続,*,*', '名詞,一般,*,*']",2
124,142,"['描か', 'れ', 'た']","['動詞,自立,*,*', '動詞,接尾,*,*', '助動詞,*,*,*']",3
125,143,"['を', '整備']","['助詞,格助詞,一般,*', '名詞,サ変接続,*,*']",2
126,144,"['を', '攻略']","['助詞,格助詞,一般,*', '名詞,サ変接続,*,*']",2
127,145,['要項'],"['名詞,一般,*,*']",1
128,147,"['に', '新た', 'な']","['助詞,格助詞,一般,*', '名詞,形容動詞語幹,*,*', '助動詞,*,*,*']",3
129,148,"['て', 'い', 'た']","['助詞,接続助詞,*,*', '動詞,非自立,*,*', '助動詞,*,*,*']",3
130,149,['駐車'],"['名詞,サ変接続,*,*']",1
131,150,"['明らか', 'に']","['名詞,形容動詞語幹,*,*', '助詞,副詞化,*,*']",2
132,152,['ラグビ'],"['名詞,固有名詞,組織,*']",1
133,153,"['の', '時期', 'に']","['助詞,連体化,*,*', '名詞,副詞可能,*,*', '助詞,格助詞,一般,*']",3
134,154,['デイリ'],"['名詞,固有名詞,組織,*']",1
135,156,['一連'],"['名詞,一般,*,*']",1
136,157,['定休'],"['名詞,一般,*,*']",1
137,159,"['再建', 'さ', 'れ', 'た']","['名詞,サ変接続,*,*', '動詞,自立,*,*', '動詞,接尾,*,*', '助動詞,*,*,*']",4
138,160,"['庁', 'が']","['名詞,一般,*,*', '助詞,格助詞,一般,*']",2
139,161,"['は', 'こう']","['助詞,係助詞,*,*', '副詞,助詞類接続,*,*']",2
140,162,"['お', '気軽', 'に']","['接頭詞,名詞接続,*,*', '名詞,形容動詞語幹,*,*', '助詞,副詞化,*,*']",3
141,163,['木材'],"['名詞,一般,*,*']",1
142,164,"['ご', '利用']","['接頭詞,名詞接続,*,*', '名詞,サ変接続,*,*']",2
143,165,"['り', 'たい']","['助動詞,*,*,*', '助動詞,*,*,*']",2
144,166,['インストール'],"['名詞,一般,*,*']",1
145,167,"['想い', 'を']","['名詞,一般,*,*', '助詞,格助詞,一般,*']",2
146,168,"['当初', 'は']","['名詞,副詞可能,*,*', '助詞,係助詞,*,*']",2
147,170,"['部屋', 'で']","['名詞,一般,*,*', '助詞,格助詞,一般,*']",2
148,171,['ストレス'],"['名詞,一般,*,*']",1
149,172,"['の', 'カウ']","['助詞,連体化,*,*', '名詞,固有名詞,一般,*']",2
150,174,['ドナウ'],"['名詞,固有名詞,地域,一般']",1
151,175,"['段階', 'から']","['名詞,一般,*,*', '助詞,格助詞,一般,*']",2
152,176,['マトリックス'],"['名詞,一般,*,*']",1
153,177,"['に', '戻る', 'と']","['助詞,格助詞,一般,*', '動詞,自立,*,*', '助詞,接続助詞,*,*']",3
154,179,['マルティ'],"['名詞,固有名詞,組織,*']",1
155,180,['枢'],"['名詞,一般,*,*']",1
156,181,"['ズ', 'が']","['名詞,一般,*,*', '助詞,格助詞,一般,*']",2
157,182,"['し', 'て', 'おき', 'ましょ', 'う']","['動詞,自立,*,*', '助詞,接続助詞,*,*', '動詞,非自立,*,*', '助動詞,*,*,*', '助動詞,*,*,*']",5
158,183,['アリング'],"['名詞,固有名詞,組織,*']",1
159,184,"['の', '世界']","['助詞,連体化,*,*', '名詞,一般,*,*']",2
160,185,['美しい'],"['形容詞,自立,*,*']",1
161,186,['スチ'],"['名詞,固有名詞,組織,*']",1
162,187,"['かれ', 'て']","['動詞,自立,*,*', '助詞,接続助詞,*,*']",2
163,188,"['的', 'に', 'は']","['名詞,一般,*,*', '助詞,格助詞,一般,*', '助詞,係助詞,*,*']",3
164,190,"['が', '集中']","['接続詞,*,*,*', '名詞,サ変接続,*,*']",2
165,191,"['まとめ', 'て', 'み', 'まし', 'た']","['動詞,自立,*,*', '助詞,接続助詞,*,*', '動詞,非自立,*,*', '助動詞,*,*,*', '助動詞,*,*,*']",5
166,193,"['ことに', 'し', 'た']","['副詞,一般,*,*', '動詞,自立,*,*', '助動詞,*,*,*']",3
167,194,"['の', '形式']","['助詞,連体化,*,*', '名詞,一般,*,*']",2
168,195,"['の', 'アート']","['助詞,連体化,*,*', '名詞,一般,*,*']",2
169,196,"['の', 'ケ']","['助詞,連体化,*,*', '名詞,一般,*,*']",2
170,197,"['が', '登場', 'し', 'た']","['接続詞,*,*,*', '名詞,サ変接続,*,*', '動詞,自立,*,*', '助動詞,*,*,*']",4
171,198,['タリア'],"['名詞,固有名詞,組織,*']",1
172,199,"['を', 'プラス']","['助詞,格助詞,一般,*', '名詞,一般,*,*']",2
173,200,['酵'],"['名詞,固有名詞,組織,*']",1
174,202,['テム'],"['名詞,固有名詞,組織,*']",1
175,203,"['込む', 'こと', 'で']","['動詞,自立,*,*', '名詞,非自立,一般,*', '助動詞,*,*,*']",3
176,204,['フォト'],"['名詞,一般,*,*']",1
177,205,"['スタッフ', 'に']","['名詞,一般,*,*', '助詞,格助詞,一般,*']",2
178,206,['隔週'],"['名詞,副詞可能,*,*']",1
179,207,['たと'],"['動詞,自立,*,*']",1
180,208,['ゾ'],"['名詞,固有名詞,組織,*']",1
181,209,"['の', 'アラ']","['助詞,連体化,*,*', '名詞,一般,*,*']",2
182,210,"['時代', 'に']","['名詞,一般,*,*', '助詞,格助詞,一般,*']",2
183,211,['あや'],"['名詞,固有名詞,人名,名']",1
184,212,"['そんな', '時', 'は']","['連体詞,*,*,*', '名詞,非自立,副詞可能,*', '助詞,係助詞,*,*']",3
185,213,"['確認', 'できる']","['名詞,サ変接続,*,*', '動詞,自立,*,*']",2
186,214,['意気'],"['名詞,一般,*,*']",1
187,215,['ダイレクト'],"['名詞,形容動詞語幹,*,*']",1
188,216,"['いただき', 'ます']","['動詞,自立,*,*', '助動詞,*,*,*']",2
189,217,['仮'],"['名詞,一般,*,*']",1
190,218,"['語', 'の']","['名詞,一般,*,*', '助詞,連体化,*,*']",2
191,219,['肥満'],"['名詞,サ変接続,*,*']",1
192,220,['交付'],"['名詞,サ変接続,*,*']",1
193,221,['行程'],"['名詞,一般,*,*']",1
194,222,['宗派'],"['名詞,一般,*,*']",1
195,223,['在庫'],"['名詞,サ変接続,*,*']",1
196,225,"['便利', 'に']","['名詞,形容動詞語幹,*,*', '助詞,副詞化,*,*']",2
197,226,['伝来'],"['名詞,サ変接続,*,*']",1
198,227,['宅地'],"['名詞,一般,*,*']",1
199,228,['転移'],"['名詞,サ変接続,*,*']",1
200,229,"['を', '棄']","['助詞,格助詞,一般,*', '名詞,固有名詞,組織,*']",2
201,231,['ヌール'],"['名詞,固有名詞,組織,*']",1
202,232,['腐'],"['動詞,自立,*,*']",1
203,233,"['の', '宮']","['助詞,連体化,*,*', '名詞,一般,*,*']",2
204,234,"['なん', 'だ', 'よ']","['名詞,代名詞,一般,*', '助動詞,*,*,*', '助詞,終助詞,*,*']",3
205,235,['イニング'],"['名詞,一般,*,*']",1
206,236,['平日'],"['名詞,副詞可能,*,*']",1
207,237,"['ジョージア', '州']","['名詞,固有名詞,地域,一般', '名詞,接尾,地域,*']",2
208,238,['にまつわる'],"['助詞,格助詞,連語,*']",1
209,239,"['を', '実現', 'し', 'ます']","['助詞,格助詞,一般,*', '名詞,サ変接続,*,*', '動詞,自立,*,*', '助動詞,*,*,*']",4
210,240,['離職'],"['名詞,サ変接続,*,*']",1
211,242,"['瞬時', 'に']","['名詞,一般,*,*', '助詞,格助詞,一般,*']",2
212,243,"['の', '目安']","['助詞,連体化,*,*', '名詞,一般,*,*']",2
213,244,['農場'],"['名詞,一般,*,*']",1
214,246,"['ゲーム', 'を']","['名詞,一般,*,*', '助詞,格助詞,一般,*']",2
215,247,['姿'],"['名詞,一般,*,*']",1
216,248,"['年', 'から']","['名詞,一般,*,*', '助詞,格助詞,一般,*']",2
217,249,['チュア'],"['名詞,固有名詞,組織,*']",1
218,251,['モラ'],"['名詞,固有名詞,組織,*']",1
219,252,"['カー', 'が']","['名詞,一般,*,*', '助詞,格助詞,一般,*']",2
220,254,['リーナ'],"['名詞,固有名詞,組織,*']",1
221,255,['手順'],"['名詞,一般,*,*']",1
222,256,"['で', '使える']","['助詞,格助詞,一般,*', '動詞,自立,*,*']",2
223,257,['沙'],"['名詞,一般,*,*']",1
224,258,['ベント'],"['名詞,固有名詞,組織,*']",1
225,259,"['の', '創']","['助詞,連体化,*,*', '名詞,固有名詞,一般,*']",2
226,260,['ラティ'],"['名詞,固有名詞,組織,*']",1
227,261,"['にあたって', 'は']","['助詞,格助詞,連語,*', '助詞,係助詞,*,*']",2
228,262,"['を', 'つぶ']","['助詞,格助詞,一般,*', '名詞,一般,*,*']",2
229,263,"['なん', 'で', 'も']","['名詞,代名詞,一般,*', '助詞,格助詞,一般,*', '助詞,係助詞,*,*']",3
230,264,"['より', '多く']","['副詞,一般,*,*', '名詞,副詞可能,*,*']",2
231,265,"['内容', 'の']","['名詞,一般,*,*', '助詞,連体化,*,*']",2
232,266,"['あ', 'た']","['フィラー,*,*,*', '助動詞,*,*,*']",2
233,267,['兄'],"['名詞,一般,*,*']",1
234,270,['富田'],"['名詞,固有名詞,人名,姓']",1
235,271,"['の', '江']","['助詞,連体化,*,*', '名詞,固有名詞,人名,姓']",2
236,272,['普'],"['名詞,固有名詞,人名,名']",1
237,273,['レオ'],"['名詞,固有名詞,組織,*']",1
238,274,['ビレッジ'],"['名詞,固有名詞,組織,*']",1
239,275,['危険'],"['名詞,形容動詞語幹,*,*']",1
240,276,['スタート'],"['名詞,サ変接続,*,*']",1
241,277,['蛋白'],"['名詞,一般,*,*']",1
242,278,['オマ'],"['名詞,固有名詞,組織,*']",1
243,279,['簡'],"['名詞,固有名詞,組織,*']",1
244,280,"['を', '合']","['助詞,格助詞,一般,*', '名詞,一般,*,*']",2
245,281,['ドウ'],"['名詞,固有名詞,組織,*']",1
246,284,"['種', 'は']","['名詞,一般,*,*', '助詞,係助詞,*,*']",2
247,285,"['の', '公園']","['助詞,連体化,*,*', '名詞,一般,*,*']",2
248,286,"['と', '社会']","['フィラー,*,*,*', '名詞,一般,*,*']",2
249,289,"['丸', 'は']","['名詞,一般,*,*', '助詞,係助詞,*,*']",2
250,290,"['人', 'たち']","['名詞,一般,*,*', '名詞,接尾,一般,*']",2
251,292,"['み', 'て', 'ください']","['動詞,自立,*,*', '助詞,接続助詞,*,*', '動詞,非自立,*,*']",3
252,293,"['割', 'が']","['名詞,一般,*,*', '助詞,格助詞,一般,*']",2
253,294,"['という', '言葉', 'は']","['助詞,格助詞,連語,*', '名詞,一般,*,*', '助詞,係助詞,*,*']",3
254,295,['傾向'],"['名詞,一般,*,*']",1
255,296,"['の', '情報', 'は']","['助詞,連体化,*,*', '名詞,一般,*,*', '助詞,係助詞,*,*']",3
256,297,['キャラメル'],"['名詞,一般,*,*']",1
257,299,['流域'],"['名詞,一般,*,*']",1
258,300,"['平成', '元年']","['名詞,固有名詞,一般,*', '名詞,一般,*,*']",2
259,301,['コンパクト'],"['名詞,一般,*,*']",1
260,302,"['中', 'に']","['名詞,一般,*,*', '助詞,格助詞,一般,*']",2
261,303,['決算'],"['名詞,サ変接続,*,*']",1
262,304,['リーチ'],"['名詞,一般,*,*']",1
263,305,"['ロシア', 'の']","['名詞,固有名詞,地域,国', '助詞,連体化,*,*']",2
264,306,"['さ', 'れる', '方', 'は']","['動詞,自立,*,*', '動詞,接尾,*,*', '名詞,非自立,一般,*', '助詞,係助詞,*,*']",4
265,307,"['バージョン', 'は']","['名詞,一般,*,*', '助詞,係助詞,*,*']",2
266,309,['チャール'],"['名詞,固有名詞,組織,*']",1
267,310,['古'],"['形容詞,自立,*,*']",1
268,311,['サメ'],"['名詞,一般,*,*']",1
269,312,"['の', '暖']","['助詞,連体化,*,*', '名詞,一般,*,*']",2
270,314,"['学校', 'や']","['名詞,一般,*,*', '助動詞,*,*,*']",2
271,316,"['知識', 'と']","['名詞,一般,*,*', '助詞,並立助詞,*,*']",2
272,317,['リーブ'],"['名詞,固有名詞,組織,*']",1
273,318,"['歳', '没']","['名詞,一般,*,*', '名詞,接尾,一般,*']",2
274,320,['バイク'],"['名詞,一般,*,*']",1
275,321,['ニューハ'],"['名詞,固有名詞,組織,*']",1
276,322,"['禅', '寺']","['名詞,一般,*,*', '名詞,一般,*,*']",2
277,323,['ハーツ'],"['名詞,固有名詞,組織,*']",1
278,324,"['性能', 'は']","['名詞,一般,*,*', '助詞,係助詞,*,*']",2
279,325,['コノ'],"['名詞,固有名詞,一般,*']",1
280,326,['最終'],"['名詞,一般,*,*']",1
281,327,"['っ', 'ぱり']","['動詞,非自立,*,*', '名詞,一般,*,*']",2
282,328,['降水'],"['名詞,一般,*,*']",1
283,330,"['かから', 'ない']","['動詞,自立,*,*', '助動詞,*,*,*']",2
284,331,['宣'],"['名詞,サ変接続,*,*']",1
285,332,"['は', '難しい']","['助詞,係助詞,*,*', '形容詞,自立,*,*']",2
286,333,"['は', 'また']","['助詞,係助詞,*,*', '接続詞,*,*,*']",2
287,334,"['認め', 'られ', 'ない']","['動詞,自立,*,*', '動詞,接尾,*,*', '助動詞,*,*,*']",3
288,335,['趣旨'],"['名詞,一般,*,*']",1
289,336,['佐世保'],"['名詞,固有名詞,一般,*']",1
290,337,['平方キロメートル'],"['名詞,一般,*,*']",1
291,338,['ならびに'],"['接続詞,*,*,*']",1
292,339,"['よう', 'に', 'し', 'た']","['名詞,非自立,助動詞語幹,*', '助詞,格助詞,一般,*', '動詞,自立,*,*', '助動詞,*,*,*']",4
293,340,"['介護', '保険']","['名詞,サ変接続,*,*', '名詞,一般,*,*']",2
294,341,['風水'],"['名詞,一般,*,*']",1
295,343,['オレンジ'],"['名詞,一般,*,*']",1
296,344,['通行'],"['名詞,サ変接続,*,*']",1
297,345,"['期', '目']","['名詞,一般,*,*', '名詞,接尾,一般,*']",2
298,346,['日記'],"['名詞,一般,*,*']",1
299,347,['もも'],"['名詞,一般,*,*']",1
300,348,"['と', '思わ', 'れ', 'ます']","['助詞,格助詞,引用,*', '動詞,自立,*,*', '動詞,接尾,*,*', '助動詞,*,*,*']",4
301,349,['特別'],"['名詞,形容動詞語幹,*,*']",1
302,350,['一品'],"['名詞,一般,*,*']",1
303,351,['なり'],"['動詞,自立,*,*']",1
304,352,['マルタ'],"['名詞,固有名詞,組織,*']",1
305,353,['焼却'],"['名詞,サ変接続,*,*']",1
306,355,['ガールズ'],"['名詞,固有名詞,組織,*']",1
307,357,"['発電', '所']","['名詞,サ変接続,*,*', '名詞,接尾,一般,*']",2
308,359,['モモ'],"['名詞,一般,*,*']",1
309,360,"['キャラクター', 'デザイン']","['名詞,一般,*,*', '名詞,サ変接続,*,*']",2
310,362,['ぎり'],"['名詞,一般,*,*']",1
311,363,['マイズ'],"['名詞,固有名詞,人名,一般']",1
312,364,['精度'],"['名詞,一般,*,*']",1
313,365,"['を', '見つけ', 'て']","['助詞,格助詞,一般,*', '動詞,自立,*,*', '助詞,接続助詞,*,*']",3
314,366,"['の', '両方']","['助詞,連体化,*,*', '名詞,一般,*,*']",2
315,367,['記'],"['名詞,サ変接続,*,*']",1
316,368,"['に', '分け']","['助詞,格助詞,一般,*', '動詞,自立,*,*']",2
317,369,['電撃'],"['名詞,一般,*,*']",1
318,370,"['の', '畑']","['助詞,連体化,*,*', '名詞,一般,*,*']",2
319,372,['ポニ'],"['名詞,固有名詞,組織,*']",1
320,373,"['する', 'こと', 'が', '出来', 'ます']","['動詞,自立,*,*', '名詞,非自立,一般,*', '助詞,格助詞,一般,*', '動詞,自立,*,*', '助動詞,*,*,*']",5
321,375,"['─', '─', '─', '─']","['記号,一般,*,*', '記号,一般,*,*', '記号,一般,*,*', '記号,一般,*,*']",4
322,376,['闘う'],"['動詞,自立,*,*']",1
323,377,['隠れ家'],"['名詞,一般,*,*']",1
324,378,['リンパ'],"['名詞,一般,*,*']",1
325,380,['片道'],"['名詞,一般,*,*']",1
326,381,['アデ'],"['名詞,固有名詞,組織,*']",1
327,382,['中央大学'],"['名詞,固有名詞,組織,*']",1
328,383,"['場所', 'で']","['名詞,一般,*,*', '助詞,格助詞,一般,*']",2
329,384,['言及'],"['名詞,サ変接続,*,*']",1
330,385,['軽視'],"['名詞,サ変接続,*,*']",1
331,387,"['の', '南']","['助詞,連体化,*,*', '名詞,一般,*,*']",2
332,388,['青島'],"['名詞,固有名詞,地域,一般']",1
333,389,"['インター', 'フェイス']","['名詞,一般,*,*', '名詞,一般,*,*']",2
334,390,"['を', '辿']","['助詞,格助詞,一般,*', '動詞,自立,*,*']",2
335,392,['シナ'],"['名詞,固有名詞,一般,*']",1
336,394,['朋'],"['名詞,固有名詞,人名,名']",1
337,395,['ジャクソン'],"['名詞,固有名詞,人名,姓']",1
338,396,['選抜'],"['名詞,サ変接続,*,*']",1
339,397,['アシス'],"['名詞,固有名詞,組織,*']",1
340,398,['博士'],"['名詞,一般,*,*']",1
341,401,['リスト'],"['名詞,固有名詞,人名,姓']",1
